product_id,product_name,category,brand,list_price
6800,Draw 1799,Beauty,BrandE,2985.63
6801,Trade 1800,Home,BrandG,2471.67
6802,Require 1801,Grocery,BrandD,710.06
6803,Shake 1802,Toys,BrandG,1250.59
6804,Represent 1803,Sports,BrandD,1493.88
6805,Industry 1804,Grocery,BrandB,4625.33
6806,Throughout 1805,Clothing,BrandD,1190.41
6807,Summer 1806,Home,BrandB,1481.76
6808,Onto 1807,Clothing,BrandA,1878.3
6809,History 1808,Home,BrandG,3335.53
6810,Believe 1809,Grocery,BrandE,635.28
6811,Street 1810,Electronics,BrandD,4772.03
6812,Indicate 1811,Toys,BrandB,4334.58
6813,Address 1812,Grocery,BrandC,2907.22
6814,Everything 1813,Clothing,BrandG,3386.49
6815,Not 1814,Sports,BrandD,132.47
6816,Candidate 1815,Sports,BrandF,1727.78
6817,Look 1816,Beauty,BrandA,3988.52
6818,Home 1817,Home,BrandA,433.54
6819,Remember 1818,Clothing,BrandC,1447.45
6820,Smile 1819,Beauty,BrandB,2947.22
6821,Remember 1820,Clothing,BrandD,1319.24
6822,Everybody 1821,Home,BrandG,4673.19
6823,Pattern 1822,Grocery,BrandB,698.74
6824,I 1823,Grocery,BrandA,3997.1
6825,Test 1824,Sports,BrandB,2564.35
6826,Pull 1825,Grocery,BrandA,3764.14
6827,Yard 1826,Grocery,BrandB,1588.04
6828,Hot 1827,Electronics,BrandC,2596.72
6829,Box 1828,Sports,BrandE,4291.33
6830,Republican 1829,Beauty,BrandC,2361.05
6831,East 1830,Toys,BrandC,1830.61
6832,Market 1831,Electronics,BrandE,2703.97
6833,Ago 1832,Beauty,BrandE,3600.95
6834,President 1833,Home,BrandD,2245.64
6835,Usually 1834,Electronics,BrandG,4697.44
6836,Yes 1835,Beauty,BrandG,1509.98
6837,Option 1836,Home,BrandD,2403.54
6838,Generation 1837,Sports,BrandC,3796.79
6839,Whole 1838,Toys,BrandC,3461.15
6840,Poor 1839,Home,BrandA,4325.02
6841,Do 1840,Grocery,BrandA,4984.21
6842,Raise 1841,Clothing,BrandG,2162.95
6843,At 1842,Home,BrandD,600.2
6844,Prove 1843,Home,BrandF,200.56
6845,Than 1844,Toys,BrandF,3648.04
6846,Majority 1845,Clothing,BrandD,4376.37
6847,Where 1846,Grocery,BrandA,1142.53
6848,School 1847,Beauty,BrandG,834.32
6849,Five 1848,Beauty,BrandG,357.92
6850,Range 1849,Home,BrandA,4122.38
6851,Issue 1850,Clothing,BrandF,1591.34
6852,But 1851,Clothing,BrandB,2038.4
6853,Challenge 1852,Grocery,BrandB,2538.61
6854,Answer 1853,Toys,BrandA,4205.29
6855,Young 1854,Sports,BrandB,3271.62
6856,Always 1855,Beauty,BrandE,3094.57
6857,Fly 1856,Toys,BrandD,919.58
6858,Mind 1857,Electronics,BrandD,2590.29
6859,Business 1858,Beauty,BrandA,3591.14
6860,Bill 1859,Toys,BrandC,4867.64
6861,Easy 1860,Beauty,BrandF,1046.96
6862,Very 1861,Sports,BrandA,97.24
6863,Note 1862,Electronics,BrandB,422.74
6864,Central 1863,Sports,BrandF,1910.47
6865,Important 1864,Grocery,BrandC,4111.7
6866,Long 1865,Electronics,BrandB,85.35
6867,Hospital 1866,Home,BrandG,2310.82
6868,Religious 1867,Toys,BrandE,1679.69
6869,Situation 1868,Electronics,BrandB,309.78
6870,Same 1869,Grocery,BrandE,2278.67
6871,Young 1870,Grocery,BrandF,1311.01
6872,Now 1871,Sports,BrandE,1791.83
6873,Kind 1872,Beauty,BrandF,3542.8
6874,People 1873,Electronics,BrandF,2631.68
6875,Situation 1874,Toys,BrandF,667.0
6876,Short 1875,Electronics,BrandF,4809.0
6877,Clear 1876,Clothing,BrandF,3197.76
6878,Value 1877,Beauty,BrandB,3841.05
6879,Join 1878,Toys,BrandF,442.11
6880,Real 1879,Toys,BrandB,282.94
6881,Bit 1880,Home,BrandF,146.27
6882,These 1881,Sports,BrandE,984.53
6883,Might 1882,Home,BrandG,2101.32
6884,Power 1883,Toys,BrandF,4682.34
6885,Involve 1884,Beauty,BrandC,2312.45
6886,Wrong 1885,Electronics,BrandF,1486.76
6887,Far 1886,Electronics,BrandF,2831.58
6888,Alone 1887,Beauty,BrandE,604.08
6889,Road 1888,Toys,BrandD,3067.05
6890,Hospital 1889,Grocery,BrandE,2863.74
6891,Director 1890,Electronics,BrandC,3970.37
6892,Life 1891,Grocery,BrandD,4934.1
6893,Light 1892,Electronics,BrandA,1291.82
6894,Eat 1893,Electronics,BrandA,2572.8
6895,Top 1894,Sports,BrandC,4548.88
6896,Him 1895,Sports,BrandE,3936.69
6897,Bit 1896,Clothing,BrandB,2462.66
6898,Rich 1897,Home,BrandC,4729.59
6899,Hold 1898,Beauty,BrandG,333.32
6900,Off 1899,Beauty,BrandD,4658.44
6901,Week 1900,Beauty,BrandD,300.01
6902,Quite 1901,Clothing,BrandF,2759.16
6903,Her 1902,Sports,BrandA,4457.68
6904,Ask 1903,Toys,BrandD,1350.47
6905,Information 1904,Grocery,BrandC,2387.63
6906,Fact 1905,Grocery,BrandD,1655.43
6907,Customer 1906,Toys,BrandC,4763.11
6908,Can 1907,Clothing,BrandB,4127.05
6909,Thus 1908,Toys,BrandF,3559.56
6910,Than 1909,Beauty,BrandA,2958.75
6911,Look 1910,Home,BrandD,4111.93
6912,Benefit 1911,Electronics,BrandC,1991.72
6913,Recognize 1912,Grocery,BrandE,2265.38
6914,Difference 1913,Sports,BrandA,3663.51
6915,Quality 1914,Sports,BrandB,1820.89
6916,Purpose 1915,Clothing,BrandC,366.31
6917,Picture 1916,Sports,BrandG,417.96
6918,Against 1917,Beauty,BrandG,621.05
6919,Apply 1918,Grocery,BrandF,4354.92
6920,Stop 1919,Toys,BrandF,2387.52
6921,Goal 1920,Beauty,BrandB,3578.77
6922,Either 1921,Clothing,BrandB,1994.9
6923,Car 1922,Beauty,BrandF,1330.62
6924,Stop 1923,Toys,BrandD,1768.6
6925,Other 1924,Home,BrandD,3981.2
6926,Describe 1925,Clothing,BrandC,3144.82
6927,Authority 1926,Home,BrandE,4691.32
6928,Themselves 1927,Electronics,BrandC,3414.54
6929,Southern 1928,Home,BrandE,2872.4
6930,Once 1929,Electronics,BrandB,3070.47
6931,Despite 1930,Electronics,BrandA,4714.74
6932,Peace 1931,Home,BrandC,3951.59
6933,Direction 1932,Clothing,BrandC,169.0
6934,Tax 1933,Toys,BrandE,2693.99
6935,True 1934,Beauty,BrandB,3457.28
6936,Early 1935,Beauty,BrandB,3756.06
6937,Get 1936,Toys,BrandG,1105.05
6938,Staff 1937,Grocery,BrandE,4342.53
6939,Choose 1938,Grocery,BrandB,4781.42
6940,Story 1939,Electronics,BrandF,1221.74
6941,Wear 1940,Electronics,BrandD,4418.95
6942,Pick 1941,Clothing,BrandG,530.04
6943,Able 1942,Sports,BrandF,325.75
6944,Factor 1943,Home,BrandA,689.66
6945,Town 1944,Electronics,BrandC,335.82
6946,Check 1945,Beauty,BrandG,4232.81
6947,Case 1946,Clothing,BrandA,342.3
6948,Now 1947,Home,BrandC,1394.74
6949,Enough 1948,Clothing,BrandD,563.59
6950,Success 1949,Home,BrandB,1512.34
6951,Contain 1950,Home,BrandF,498.27
6952,Break 1951,Toys,BrandE,3356.62
6953,Recent 1952,Electronics,BrandF,709.97
6954,Trial 1953,Clothing,BrandD,4266.64
6955,Agree 1954,Clothing,BrandA,4095.1
6956,Catch 1955,Toys,BrandE,117.63
6957,Administration 1956,Beauty,BrandB,4483.85
6958,Help 1957,Beauty,BrandD,193.27
6959,Strategy 1958,Grocery,BrandE,1236.25
6960,Story 1959,Electronics,BrandD,210.33
6961,Economy 1960,Electronics,BrandD,1712.43
6962,Per 1961,Sports,BrandB,2593.64
6963,Game 1962,Toys,BrandG,3993.39
6964,Admit 1963,Beauty,BrandC,1723.01
6965,Contain 1964,Home,BrandE,3542.18
6966,Evidence 1965,Clothing,BrandB,978.15
6967,Area 1966,Electronics,BrandD,3765.46
6968,Card 1967,Clothing,BrandB,1218.18
6969,Site 1968,Clothing,BrandG,760.55
6970,Know 1969,Sports,BrandC,967.77
6971,Never 1970,Beauty,BrandF,951.21
6972,Build 1971,Electronics,BrandE,2588.67
6973,Skill 1972,Clothing,BrandC,4231.75
6974,Attack 1973,Electronics,BrandA,444.05
6975,Maybe 1974,Home,BrandE,3549.43
6976,List 1975,Sports,BrandC,3289.01
6977,Star 1976,Home,BrandD,4368.97
6978,High 1977,Electronics,BrandE,1258.53
6979,Must 1978,Grocery,BrandE,2278.04
6980,Personal 1979,Electronics,BrandB,4632.85
6981,Boy 1980,Beauty,BrandD,3316.97
6982,Live 1981,Clothing,BrandA,1974.4
6983,Most 1982,Clothing,BrandF,700.49
6984,Do 1983,Home,BrandG,1349.3
6985,Young 1984,Sports,BrandC,2927.02
6986,Possible 1985,Grocery,BrandB,3604.93
6987,Animal 1986,Toys,BrandC,665.89
6988,Short 1987,Clothing,BrandA,3018.01
6989,Step 1988,Beauty,BrandA,2774.24
6990,When 1989,Home,BrandE,2594.08
6991,Trial 1990,Home,BrandG,3466.11
6992,Reason 1991,Toys,BrandA,4195.38
6993,Near 1992,Beauty,BrandC,1648.8
6994,Fish 1993,Sports,BrandD,4450.61
6995,Low 1994,Beauty,BrandD,845.14
6996,Question 1995,Sports,BrandE,906.47
6997,Allow 1996,Beauty,BrandF,1370.52
6998,Ask 1997,Beauty,BrandC,641.68
6999,Measure 1998,Electronics,BrandC,1190.08
7000,Throw 1999,Home,BrandA,576.74
7001,Interest 2000,Beauty,BrandG,4117.67
7002,Last 2001,Toys,BrandC,737.9
7003,Rich 2002,Beauty,BrandB,3749.12
7004,Box 2003,Clothing,BrandF,287.17
7005,Military 2004,Home,BrandA,4745.18
7006,Seem 2005,Clothing,BrandB,3570.24
7007,Where 2006,Home,BrandE,83.64
7008,Life 2007,Clothing,BrandD,3831.09
7009,Back 2008,Beauty,BrandE,2594.71
7010,Way 2009,Beauty,BrandD,3907.86
7011,Be 2010,Electronics,BrandE,2636.36
7012,Fund 2011,Toys,BrandC,3223.07
7013,Political 2012,Clothing,BrandB,3942.34
7014,Choose 2013,Sports,BrandD,2055.28
7015,Attorney 2014,Electronics,BrandA,63.41
7016,Card 2015,Clothing,BrandB,4257.24
7017,Face 2016,Clothing,BrandA,1935.41
7018,Probably 2017,Electronics,BrandB,2505.41
7019,Property 2018,Beauty,BrandB,88.44
7020,Pay 2019,Clothing,BrandE,2485.86
7021,Official 2020,Beauty,BrandD,4933.11
7022,Seem 2021,Electronics,BrandD,1427.42
7023,Garden 2022,Beauty,BrandG,2007.32
7024,I 2023,Home,BrandB,3451.59
7025,Picture 2024,Sports,BrandC,4083.23
7026,Nice 2025,Grocery,BrandC,2116.09
7027,Financial 2026,Clothing,BrandA,1582.86
7028,Long 2027,Toys,BrandA,4692.24
7029,Mouth 2028,Sports,BrandE,3401.87
7030,Point 2029,Grocery,BrandB,639.16
7031,Law 2030,Beauty,BrandA,391.19
7032,Bit 2031,Clothing,BrandA,2443.57
7033,Student 2032,Beauty,BrandF,1139.45
7034,Science 2033,Home,BrandB,1307.22
7035,Building 2034,Electronics,BrandE,4394.58
7036,Tonight 2035,Clothing,BrandA,493.35
7037,Real 2036,Grocery,BrandE,3591.05
7038,Rather 2037,Grocery,BrandD,1392.15
7039,Understand 2038,Home,BrandE,3813.62
7040,Specific 2039,Home,BrandC,3625.94
7041,Ok 2040,Clothing,BrandC,86.59
7042,Set 2041,Beauty,BrandE,2570.22
7043,Tree 2042,Toys,BrandC,739.63
7044,Dinner 2043,Grocery,BrandD,4337.82
7045,Law 2044,Grocery,BrandB,4364.35
7046,Live 2045,Home,BrandC,2120.81
7047,View 2046,Sports,BrandC,2249.76
7048,Drive 2047,Home,BrandE,1551.25
7049,Job 2048,Toys,BrandD,3597.2
7050,Group 2049,Beauty,BrandG,1825.37
7051,Their 2050,Beauty,BrandG,1375.57
7052,Long 2051,Sports,BrandG,2189.54
7053,Inside 2052,Grocery,BrandG,502.86
7054,Just 2053,Home,BrandB,3745.69
7055,Show 2054,Beauty,BrandE,112.35
7056,Beyond 2055,Toys,BrandE,3240.2
7057,Form 2056,Clothing,BrandF,955.18
7058,Late 2057,Electronics,BrandD,1200.4
7059,Form 2058,Electronics,BrandG,3196.38
7060,Reduce 2059,Electronics,BrandB,4965.07
7061,Especially 2060,Grocery,BrandD,3899.7
7062,House 2061,Home,BrandG,1167.91
7063,Claim 2062,Sports,BrandB,921.32
7064,Right 2063,Beauty,BrandD,4337.85
7065,Wind 2064,Clothing,BrandE,2248.71
7066,Matter 2065,Toys,BrandE,728.41
7067,Audience 2066,Clothing,BrandA,4317.95
7068,Benefit 2067,Toys,BrandC,4089.66
7069,Theory 2068,Grocery,BrandG,4920.34
7070,Bed 2069,Home,BrandF,4553.23
7071,Better 2070,Electronics,BrandD,4266.36
7072,Lay 2071,Home,BrandF,310.24
7073,Big 2072,Grocery,BrandA,566.86
7074,Size 2073,Sports,BrandC,2866.47
7075,Single 2074,Sports,BrandD,2680.82
7076,Hotel 2075,Grocery,BrandB,2316.92
7077,Task 2076,Toys,BrandG,2014.11
7078,Case 2077,Beauty,BrandC,2184.49
7079,Only 2078,Beauty,BrandE,2868.02
7080,As 2079,Toys,BrandA,60.28
7081,Peace 2080,Sports,BrandC,1340.51
7082,Or 2081,Sports,BrandG,2615.48
7083,Or 2082,Sports,BrandC,3624.97
7084,Girl 2083,Home,BrandG,912.08
7085,Religious 2084,Sports,BrandE,2757.06
7086,Can 2085,Clothing,BrandD,3586.58
7087,Item 2086,Electronics,BrandB,2250.91
7088,Health 2087,Sports,BrandE,184.05
7089,Tv 2088,Toys,BrandB,2273.88
7090,Reduce 2089,Electronics,BrandD,1517.4
7091,Yeah 2090,Home,BrandC,4651.77
7092,Social 2091,Toys,BrandB,666.84
7093,Land 2092,Electronics,BrandA,3279.76
7094,Trip 2093,Toys,BrandA,310.96
7095,Whole 2094,Home,BrandG,2258.54
7096,Set 2095,Clothing,BrandE,2792.2
7097,Approach 2096,Home,BrandD,1524.88
7098,Field 2097,Home,BrandG,2302.62
7099,Plan 2098,Toys,BrandE,859.59
7100,Forget 2099,Grocery,BrandE,1555.41
7101,He 2100,Beauty,BrandG,3124.48
7102,Body 2101,Sports,BrandF,1543.91
7103,Participant 2102,Sports,BrandE,4503.73
7104,Movement 2103,Clothing,BrandF,3160.61
7105,Difference 2104,Clothing,BrandA,2221.31
7106,Clear 2105,Sports,BrandA,241.85
7107,Realize 2106,Beauty,BrandE,2522.76
7108,Meet 2107,Sports,BrandA,3835.64
7109,Door 2108,Grocery,BrandD,1364.51
7110,Throw 2109,Beauty,BrandF,4043.53
7111,Box 2110,Clothing,BrandF,1296.44
7112,Hard 2111,Electronics,BrandE,4127.54
7113,Through 2112,Toys,BrandA,472.08
7114,Only 2113,Grocery,BrandB,4337.61
7115,Hold 2114,Grocery,BrandG,2520.97
7116,Building 2115,Clothing,BrandG,1517.86
7117,Sound 2116,Clothing,BrandF,1362.31
7118,Family 2117,Home,BrandE,2188.45
7119,Painting 2118,Grocery,BrandE,4995.3
7120,Draw 2119,Home,BrandD,1140.62
7121,Surface 2120,Home,BrandC,560.92
7122,Laugh 2121,Toys,BrandC,2945.92
7123,Through 2122,Home,BrandF,2468.29
7124,Option 2123,Beauty,BrandG,2644.77
7125,Speak 2124,Sports,BrandD,3351.33
7126,Tell 2125,Electronics,BrandD,1372.36
7127,Pretty 2126,Clothing,BrandD,4557.79
7128,Positive 2127,Beauty,BrandF,2206.58
7129,Republican 2128,Electronics,BrandC,688.98
7130,Question 2129,Grocery,BrandG,3724.38
7131,Onto 2130,Grocery,BrandD,3233.37
7132,Agree 2131,Grocery,BrandG,1612.93
7133,Politics 2132,Beauty,BrandA,3126.52
7134,Woman 2133,Beauty,BrandE,1138.32
7135,Really 2134,Clothing,BrandE,2251.95
7136,Themselves 2135,Sports,BrandG,4502.09
7137,Rule 2136,Home,BrandB,710.99
7138,Example 2137,Grocery,BrandB,1964.15
7139,Air 2138,Toys,BrandF,4114.66
7140,Couple 2139,Sports,BrandF,4848.98
7141,Explain 2140,Toys,BrandE,2296.93
7142,Scientist 2141,Clothing,BrandA,2559.65
7143,Sound 2142,Clothing,BrandC,2882.25
7144,For 2143,Clothing,BrandC,4665.12
7145,Will 2144,Electronics,BrandF,4298.12
7146,Group 2145,Toys,BrandA,894.48
7147,Have 2146,Sports,BrandF,2211.95
7148,According 2147,Sports,BrandC,2346.8
7149,Course 2148,Beauty,BrandG,3956.03
7150,True 2149,Beauty,BrandF,3034.32
7151,Character 2150,Grocery,BrandD,3288.39
7152,Others 2151,Beauty,BrandG,4991.09
7153,Really 2152,Clothing,BrandF,421.05
7154,Institution 2153,Sports,BrandE,1153.9
7155,Available 2154,Toys,BrandF,2069.08
7156,Change 2155,Clothing,BrandE,1771.52
7157,Sit 2156,Electronics,BrandA,157.15
7158,Property 2157,Beauty,BrandC,504.3
7159,Allow 2158,Clothing,BrandG,3420.72
7160,Benefit 2159,Clothing,BrandG,4402.66
7161,Skin 2160,Electronics,BrandB,2595.42
7162,Nice 2161,Home,BrandB,2719.0
7163,Dinner 2162,Sports,BrandC,1312.71
7164,However 2163,Toys,BrandB,3850.99
7165,Kind 2164,Grocery,BrandG,3771.38
7166,Long 2165,Home,BrandF,2962.41
7167,Growth 2166,Beauty,BrandA,1102.69
7168,Coach 2167,Clothing,BrandA,530.24
7169,Hope 2168,Electronics,BrandC,367.98
7170,Forget 2169,Electronics,BrandB,2983.85
7171,Set 2170,Sports,BrandF,4133.92
7172,Garden 2171,Home,BrandA,4298.74
7173,Standard 2172,Grocery,BrandA,2344.93
7174,Year 2173,Sports,BrandD,3932.14
7175,Out 2174,Clothing,BrandD,4737.06
7176,Pick 2175,Sports,BrandG,1412.09
7177,Become 2176,Toys,BrandA,2019.9
7178,Use 2177,Electronics,BrandC,4660.82
7179,Area 2178,Electronics,BrandE,1724.24
7180,Clearly 2179,Beauty,BrandE,4573.69
7181,Coach 2180,Beauty,BrandF,4906.17
7182,Somebody 2181,Grocery,BrandA,3325.96
7183,Prepare 2182,Clothing,BrandA,4093.61
7184,Appear 2183,Toys,BrandG,3760.25
7185,Represent 2184,Home,BrandA,3512.69
7186,Beat 2185,Sports,BrandC,1569.31
7187,Expert 2186,Grocery,BrandD,332.62
7188,Level 2187,Clothing,BrandA,1748.11
7189,Recently 2188,Beauty,BrandA,3351.33
7190,Language 2189,Sports,BrandG,557.52
7191,Mention 2190,Beauty,BrandB,108.99
7192,Policy 2191,Sports,BrandG,741.48
7193,Letter 2192,Home,BrandG,3592.89
7194,Join 2193,Clothing,BrandC,4865.33
7195,Explain 2194,Sports,BrandF,4916.17
7196,Dinner 2195,Toys,BrandA,2495.2
7197,Someone 2196,Grocery,BrandG,4353.29
7198,Music 2197,Electronics,BrandG,3697.29
7199,Build 2198,Toys,BrandB,2530.15
7200,Hair 2199,Toys,BrandG,2885.16
7201,Law 2200,Grocery,BrandE,729.27
7202,Bring 2201,Electronics,BrandF,4691.42
7203,Federal 2202,Toys,BrandA,1792.05
7204,Resource 2203,Sports,BrandA,2258.44
7205,Resource 2204,Sports,BrandB,3374.72
7206,Personal 2205,Sports,BrandC,1702.82
7207,Message 2206,Electronics,BrandA,1308.58
7208,New 2207,Toys,BrandE,3173.69
7209,Region 2208,Electronics,BrandA,173.67
7210,Foot 2209,Sports,BrandE,3617.59
7211,Answer 2210,Grocery,BrandF,2594.42
7212,Discussion 2211,Toys,BrandF,3048.48
7213,Indicate 2212,Toys,BrandD,3177.81
7214,Place 2213,Beauty,BrandD,2658.9
7215,Around 2214,Beauty,BrandE,2933.54
7216,Account 2215,Home,BrandC,3434.75
7217,Democratic 2216,Clothing,BrandA,3777.94
7218,Fish 2217,Beauty,BrandG,3650.89
7219,Young 2218,Electronics,BrandA,4354.6
7220,Development 2219,Beauty,BrandD,987.74
7221,Speak 2220,Home,BrandG,2035.68
7222,Certain 2221,Toys,BrandE,4741.59
7223,South 2222,Home,BrandG,2013.12
7224,Especially 2223,Toys,BrandA,668.11
7225,Figure 2224,Grocery,BrandA,2650.95
7226,Generation 2225,Grocery,BrandC,591.98
7227,Call 2226,Toys,BrandB,1054.12
7228,Account 2227,Clothing,BrandG,4991.68
7229,Modern 2228,Beauty,BrandD,2729.75
7230,Skin 2229,Electronics,BrandD,1456.09
7231,Law 2230,Electronics,BrandB,4974.14
7232,Continue 2231,Sports,BrandA,4834.47
7233,Carry 2232,Toys,BrandC,2231.66
7234,Husband 2233,Electronics,BrandC,1339.0
7235,No 2234,Clothing,BrandD,4200.08
7236,Score 2235,Toys,BrandC,3592.32
7237,Drug 2236,Clothing,BrandF,3450.36
7238,Month 2237,Electronics,BrandB,4470.91
7239,Operation 2238,Electronics,BrandA,3462.61
7240,These 2239,Sports,BrandF,1454.8
7241,Relate 2240,Electronics,BrandB,3484.62
7242,Sure 2241,Toys,BrandE,1563.78
7243,Health 2242,Grocery,BrandG,3808.23
7244,Away 2243,Toys,BrandD,3117.75
7245,Industry 2244,Toys,BrandC,433.19
7246,Training 2245,Sports,BrandE,2588.54
7247,Site 2246,Sports,BrandC,1749.34
7248,And 2247,Electronics,BrandF,1676.42
7249,Least 2248,Home,BrandA,3031.17
7250,After 2249,Home,BrandA,1645.51
7251,Machine 2250,Sports,BrandA,3895.62
7252,Will 2251,Electronics,BrandC,400.42
7253,Bank 2252,Home,BrandE,3318.92
7254,Training 2253,Electronics,BrandA,4055.51
7255,Form 2254,Electronics,BrandE,3380.52
7256,Parent 2255,Electronics,BrandC,2511.28
7257,Laugh 2256,Beauty,BrandF,4754.02
7258,Painting 2257,Toys,BrandE,1534.7
7259,Interview 2258,Electronics,BrandF,144.88
7260,Security 2259,Beauty,BrandC,2188.35
7261,Push 2260,Sports,BrandC,213.41
7262,Key 2261,Home,BrandD,4771.99
7263,Figure 2262,Toys,BrandC,1089.09
7264,Building 2263,Grocery,BrandC,3955.19
7265,Interview 2264,Home,BrandB,3884.13
7266,Against 2265,Toys,BrandA,1127.76
7267,Garden 2266,Grocery,BrandD,3125.07
7268,Congress 2267,Home,BrandG,287.99
7269,Suddenly 2268,Toys,BrandD,2443.69
7270,Yourself 2269,Home,BrandD,122.5
7271,Prepare 2270,Home,BrandG,4609.66
7272,Magazine 2271,Grocery,BrandB,4881.63
7273,Theory 2272,Home,BrandF,1150.3
7274,Road 2273,Home,BrandC,1080.12
7275,Wide 2274,Grocery,BrandA,3780.91
7276,High 2275,Sports,BrandE,1304.23
7277,Behavior 2276,Electronics,BrandG,4480.63
7278,Leave 2277,Clothing,BrandF,2890.95
7279,Three 2278,Beauty,BrandG,1786.35
7280,Born 2279,Clothing,BrandC,4171.83
7281,Either 2280,Clothing,BrandB,2492.36
7282,Least 2281,Toys,BrandG,4562.58
7283,Perform 2282,Electronics,BrandC,4643.67
7284,Institution 2283,Toys,BrandC,868.83
7285,Need 2284,Electronics,BrandB,61.5
7286,Bar 2285,Grocery,BrandD,4920.46
7287,Individual 2286,Grocery,BrandD,4535.38
7288,Truth 2287,Electronics,BrandA,324.45
7289,Force 2288,Home,BrandA,4173.52
7290,Skill 2289,Sports,BrandD,2316.13
7291,Group 2290,Home,BrandF,1331.86
7292,Do 2291,Sports,BrandE,4399.8
7293,Goal 2292,Toys,BrandC,1023.5
7294,Start 2293,Sports,BrandE,4739.13
7295,Concern 2294,Toys,BrandC,1067.83
7296,Ball 2295,Grocery,BrandD,3087.73
7297,Mrs 2296,Clothing,BrandA,1154.28
7298,Property 2297,Grocery,BrandF,2751.06
7299,Build 2298,Grocery,BrandA,3435.68
7300,Nice 2299,Clothing,BrandE,991.63
7301,Mrs 2300,Sports,BrandA,2628.38
7302,Daughter 2301,Sports,BrandD,2371.85
7303,Western 2302,Toys,BrandF,401.64
7304,Stand 2303,Home,BrandE,4100.62
7305,Happy 2304,Toys,BrandF,1711.63
7306,Have 2305,Home,BrandC,2894.18
7307,Short 2306,Grocery,BrandA,2598.18
7308,Tell 2307,Clothing,BrandF,2590.64
7309,Quite 2308,Grocery,BrandB,580.75
7310,Teacher 2309,Electronics,BrandA,2146.24
7311,Choose 2310,Sports,BrandC,2289.22
7312,Eat 2311,Home,BrandF,3681.53
7313,Board 2312,Toys,BrandE,4208.09
7314,Child 2313,Clothing,BrandC,2747.66
7315,Establish 2314,Home,BrandB,479.58
7316,Decade 2315,Toys,BrandF,1222.4
7317,Consumer 2316,Sports,BrandG,866.42
7318,Play 2317,Grocery,BrandG,666.84
7319,Claim 2318,Sports,BrandD,1861.2
7320,Soon 2319,Beauty,BrandA,1185.5
7321,Song 2320,Electronics,BrandE,1130.6
7322,Reality 2321,Beauty,BrandD,320.73
7323,Bag 2322,Clothing,BrandF,137.47
7324,Cost 2323,Home,BrandG,558.7
7325,Spring 2324,Clothing,BrandG,902.38
7326,Production 2325,Grocery,BrandG,2183.37
7327,Minute 2326,Toys,BrandF,2577.08
7328,Majority 2327,Sports,BrandG,745.93
7329,Somebody 2328,Beauty,BrandC,2152.68
7330,Organization 2329,Beauty,BrandF,1741.66
7331,Soon 2330,Grocery,BrandE,957.95
7332,Particularly 2331,Beauty,BrandD,83.86
7333,List 2332,Grocery,BrandE,2361.74
7334,Responsibility 2333,Clothing,BrandB,3443.98
7335,Window 2334,Sports,BrandG,1170.07
7336,Us 2335,Home,BrandB,702.44
7337,Other 2336,Toys,BrandA,4440.86
7338,Question 2337,Home,BrandA,1411.37
7339,Prove 2338,Clothing,BrandB,1156.88
7340,Probably 2339,Toys,BrandF,4292.63
7341,Future 2340,Beauty,BrandE,4094.68
7342,Treat 2341,Electronics,BrandB,2269.32
7343,Product 2342,Clothing,BrandA,2471.73
7344,Four 2343,Clothing,BrandB,1127.86
7345,City 2344,Sports,BrandF,437.59
7346,Less 2345,Home,BrandB,2888.49
7347,Author 2346,Clothing,BrandE,536.81
7348,Manager 2347,Clothing,BrandD,2273.91
7349,Letter 2348,Beauty,BrandF,4705.46
7350,Program 2349,Beauty,BrandA,4766.53
7351,Floor 2350,Toys,BrandE,1234.69
7352,Style 2351,Grocery,BrandB,3139.36
7353,Face 2352,Grocery,BrandB,2396.68
7354,Perhaps 2353,Electronics,BrandD,4384.64
7355,Arrive 2354,Grocery,BrandA,1393.58
7356,He 2355,Sports,BrandA,68.33
7357,Movement 2356,Electronics,BrandC,854.68
7358,Back 2357,Toys,BrandA,1780.14
7359,Force 2358,Beauty,BrandD,1612.82
7360,Main 2359,Grocery,BrandG,3967.25
7361,Live 2360,Home,BrandC,3418.78
7362,Always 2361,Beauty,BrandC,1532.8
7363,Art 2362,Sports,BrandB,2315.83
7364,Home 2363,Beauty,BrandB,523.02
7365,Theory 2364,Sports,BrandA,4495.82
7366,Few 2365,Sports,BrandC,4680.35
7367,Ball 2366,Sports,BrandB,4900.03
7368,Quite 2367,Toys,BrandD,4349.34
7369,Treat 2368,Sports,BrandB,911.11
7370,Top 2369,Sports,BrandF,278.67
7371,Believe 2370,Home,BrandF,2919.0
7372,Possible 2371,Electronics,BrandB,4567.39
7373,Phone 2372,Clothing,BrandC,927.89
7374,Movement 2373,Electronics,BrandG,84.86
7375,If 2374,Sports,BrandG,4037.21
7376,Maintain 2375,Home,BrandC,430.14
7377,Partner 2376,Beauty,BrandE,2097.84
7378,Once 2377,Home,BrandG,3410.49
7379,Strong 2378,Sports,BrandF,1222.15
7380,Single 2379,Home,BrandD,465.61
7381,War 2380,Grocery,BrandC,3861.61
7382,Analysis 2381,Home,BrandA,3169.37
7383,Listen 2382,Sports,BrandF,4943.03
7384,When 2383,Toys,BrandD,1754.32
7385,Take 2384,Grocery,BrandD,355.72
7386,Owner 2385,Home,BrandC,3685.03
7387,Reach 2386,Clothing,BrandD,2632.58
