sale_id,order_id,customer_id,product_id,quantity,unit_price,discount,order_date,total_amount
18398,175499,10972,5727,4,1646.71,5,2023-02-18,6257.5
18399,132383,11992,7847,5,391.12,15,2023-06-20,1662.26
18400,129023,11694,7885,1,2097.41,10,2023-04-08,1887.67
18401,114458,10828,7779,2,2282.13,5,2021-04-02,4336.05
18402,199004,16505,5221,2,2610.54,0,2023-01-09,5221.08
18403,106991,12237,6229,3,2211.88,15,2022-10-15,5640.29
18404,144323,17922,6517,1,373.65,0,2021-02-23,373.65
18405,109153,10230,5483,4,2758.51,10,2022-10-20,9930.64
18406,120816,16894,7621,4,648.47,0,2022-11-10,2593.88
18407,120272,10774,7441,2,1836.56,0,2021-02-14,3673.12
18408,192930,12343,7866,4,1941.77,0,2021-04-27,7767.08
18409,122806,10517,5658,2,472.96,0,2021-05-27,945.92
18410,129540,17939,6533,1,1043.06,0,2022-10-21,1043.06
18411,156550,14170,5015,1,913.49,0,2023-11-11,913.49
18412,146747,13102,7328,1,2135.2,10,2022-06-20,1921.68
18413,136972,12384,5863,3,1882.49,0,2023-12-08,5647.47
18414,134664,13339,5757,4,1278.86,20,2022-02-23,4092.35
18415,193728,16787,6199,3,512.83,0,2023-10-10,1538.49
18416,166685,14111,6737,5,2222.27,10,2022-07-25,10000.22
18417,131299,13500,5635,4,2818.0,0,2023-09-25,11272.0
18418,169364,11590,7512,5,1739.62,0,2022-04-27,8698.1
18419,139238,13713,7528,1,2737.92,0,2021-09-27,2737.92
18420,121770,11037,6303,3,2436.81,15,2023-07-11,6213.87
18421,124039,16719,6527,3,2851.46,15,2022-11-23,7271.22
18422,106791,13952,6684,2,1031.06,0,2023-03-23,2062.12
18423,168883,11336,5557,1,1903.79,0,2021-08-30,1903.79
18424,145117,15415,5119,2,700.79,0,2023-07-20,1401.58
18425,193798,14007,5292,1,2219.03,10,2023-12-24,1997.13
18426,193275,13942,6929,2,2952.81,0,2022-02-02,5905.62
18427,103146,13139,7318,3,978.34,0,2023-06-07,2935.02
18428,144657,13998,6451,3,215.33,0,2021-02-18,645.99
18429,186136,15740,7381,2,2920.59,0,2021-05-25,5841.18
18430,128373,16569,5445,2,112.94,0,2023-07-06,225.88
18431,159875,13162,7385,4,1105.35,0,2022-02-02,4421.4
18432,154981,14491,5918,3,1688.04,0,2023-02-10,5064.12
18433,124574,11478,7693,5,2350.16,10,2022-11-02,10575.72
18434,171817,11612,5612,5,665.32,0,2022-03-04,3326.6
18435,138055,16774,5827,1,181.11,10,2023-11-07,163.0
18436,167685,15718,6824,4,2096.78,0,2021-03-22,8387.12
18437,119440,14886,5989,2,309.39,0,2021-07-03,618.78
18438,114354,14774,6228,5,746.7,0,2022-04-12,3733.5
18439,159757,14620,6571,1,817.93,0,2021-10-10,817.93
18440,179269,13492,7308,3,2516.6,20,2023-12-31,6039.84
18441,197813,12866,7517,3,1746.84,0,2021-03-31,5240.52
18442,115718,11297,5338,5,1366.04,20,2022-12-10,5464.16
18443,176416,15352,6327,1,96.42,0,2022-10-04,96.42
18444,145936,11696,6127,3,1534.19,0,2021-07-22,4602.57
18445,102196,14269,5073,1,2143.74,5,2022-08-22,2036.55
18446,157840,16053,6102,3,2930.44,10,2021-01-06,7912.19
18447,177190,10707,6526,3,1458.58,0,2021-12-23,4375.74
18448,117133,11817,7492,3,1679.73,5,2021-02-24,4787.23
18449,153254,17251,6898,2,977.85,0,2023-12-27,1955.7
18450,155253,17794,6587,2,2450.96,5,2021-05-27,4656.82
18451,133814,13174,6112,1,1630.23,10,2022-08-09,1467.21
18452,176757,16249,5909,3,1140.89,5,2023-09-07,3251.54
18453,122617,12865,6187,1,367.12,0,2023-01-06,367.12
18454,103601,11067,7320,5,2677.79,0,2022-11-26,13388.95
18455,155156,13311,7116,3,2408.24,0,2023-05-04,7224.72
18456,196838,16419,7383,3,637.68,0,2021-09-05,1913.04
18457,162529,16992,6055,1,2627.8,10,2021-05-12,2365.02
18458,110292,11818,7177,1,1680.7,10,2023-12-30,1512.63
18459,178226,14193,5318,5,2316.2,0,2021-12-15,11581.0
18460,104799,14111,6793,5,1960.81,0,2022-03-18,9804.05
18461,186157,13381,6185,1,229.1,0,2021-09-13,229.1
18462,117432,10229,7730,2,761.27,20,2022-05-20,1218.03
18463,149913,12580,7241,4,1279.76,5,2022-02-20,4863.09
18464,152774,11669,5421,5,352.8,10,2021-11-15,1587.6
18465,134169,12880,7612,4,1130.62,0,2021-11-12,4522.48
18466,195599,10432,5035,5,127.45,0,2023-09-13,637.25
18467,172915,10936,7120,5,2652.97,0,2023-09-25,13264.85
18468,115211,12046,5687,5,148.74,0,2021-11-26,743.7
18469,191268,11816,6379,5,1654.12,0,2023-12-23,8270.6
18470,175924,10838,7419,2,2074.94,10,2023-03-12,3734.89
18471,178650,10908,7178,2,892.6,0,2021-05-03,1785.2
18472,148503,14736,7476,4,26.37,0,2021-09-27,105.48
18473,103148,15892,5941,1,1670.77,15,2021-01-08,1420.15
18474,170157,10624,5332,4,1405.76,5,2022-12-31,5341.89
18475,168542,16827,5186,2,576.97,10,2021-12-08,1038.55
18476,174293,14045,5920,2,294.57,20,2022-11-17,471.31
18477,142959,17860,5278,3,2397.34,5,2023-04-08,6832.42
18478,139596,15103,6577,3,601.16,0,2021-12-02,1803.48
18479,124049,15525,6541,5,1286.47,0,2023-01-18,6432.35
18480,133713,11733,5644,3,2367.87,5,2023-05-11,6748.43
18481,151194,11421,5722,1,2747.94,10,2021-09-13,2473.15
18482,140616,10258,7158,4,1207.55,15,2021-04-26,4105.67
18483,197371,10364,7017,4,1408.23,0,2023-03-02,5632.92
18484,193566,17302,7070,2,2137.57,0,2021-02-19,4275.14
18485,129312,17261,7886,4,476.34,5,2022-07-09,1810.09
18486,174235,17831,5486,1,2522.42,5,2022-05-21,2396.3
18487,186145,17651,7926,3,830.74,0,2021-08-22,2492.22
18488,121575,14426,5372,3,1260.28,15,2023-02-14,3213.71
18489,137516,15588,6803,1,2816.44,10,2021-07-08,2534.8
18490,144005,10345,6198,3,2911.13,0,2022-07-04,8733.39
18491,161842,10676,7729,5,1311.77,0,2022-06-08,6558.85
18492,124062,17690,7183,4,821.08,10,2023-04-01,2955.89
18493,138013,16555,5280,3,428.53,5,2021-01-14,1221.31
18494,142488,13463,6160,4,483.53,0,2023-08-25,1934.12
18495,170145,16706,5268,1,1540.4,0,2023-05-10,1540.4
18496,123006,12837,5394,3,2063.63,0,2022-03-09,6190.89
18497,101033,14182,5395,5,1101.3,0,2022-09-04,5506.5
18498,162916,16190,6940,5,732.28,5,2022-04-07,3478.33
18499,140309,13026,5278,1,29.26,0,2023-05-28,29.26
18500,111037,15633,7070,5,885.57,15,2021-10-11,3763.67
18501,108927,12393,6833,1,1896.81,10,2022-09-15,1707.13
18502,107232,16583,7104,5,2228.2,5,2023-03-11,10583.95
18503,196555,14344,7883,3,2447.94,0,2022-12-18,7343.82
18504,146121,16197,6148,4,1576.17,0,2022-06-18,6304.68
18505,189346,17573,5035,4,2768.59,10,2022-11-13,9966.92
18506,122941,15233,6296,2,2371.97,0,2023-10-18,4743.94
18507,164420,10990,5658,4,2363.59,10,2023-01-04,8508.92
18508,104123,11440,7445,5,71.83,5,2021-06-10,341.19
18509,168146,13043,5022,2,165.64,5,2021-06-23,314.72
18510,193554,14335,7057,2,2300.72,0,2023-06-24,4601.44
18511,112500,10014,5879,3,924.37,5,2021-01-26,2634.45
18512,136476,13879,6417,3,861.84,10,2022-03-13,2326.97
18513,127404,13710,6042,3,901.48,0,2023-01-29,2704.44
18514,165063,11322,5237,5,2260.85,0,2021-01-11,11304.25
18515,145209,12841,5704,5,2039.64,0,2022-09-11,10198.2
18516,119303,17581,6318,5,167.75,5,2023-10-22,796.81
18517,100157,14861,6889,4,2378.21,0,2022-06-07,9512.84
18518,115255,12024,6720,1,1324.4,0,2021-03-29,1324.4
18519,143301,15408,5620,3,2226.36,10,2021-08-30,6011.17
18520,130056,10011,7743,2,2840.81,0,2023-10-06,5681.62
18521,103437,14252,7128,2,1916.88,0,2022-08-21,3833.76
18522,155748,14549,7436,2,2053.68,15,2021-04-21,3491.26
18523,176559,11792,5970,1,1031.98,0,2021-10-16,1031.98
18524,121101,10739,5032,5,1873.72,0,2021-03-15,9368.6
18525,143241,15401,7272,5,2155.66,20,2021-04-18,8622.64
18526,154070,14148,6748,5,797.3,20,2023-03-12,3189.2
18527,175952,17849,5786,2,1006.67,10,2023-01-07,1812.01
18528,198942,15299,6987,1,287.47,5,2021-03-18,273.1
18529,151791,11671,5710,4,2303.21,5,2021-07-22,8752.2
18530,100051,17073,7697,1,1891.28,10,2023-05-01,1702.15
18531,150623,15674,5282,1,1164.13,0,2023-03-11,1164.13
18532,140751,10987,6642,3,1608.78,0,2022-12-08,4826.34
18533,100329,12924,6968,4,2038.58,0,2022-02-16,8154.32
18534,177393,17791,7323,1,566.06,0,2022-03-17,566.06
18535,165317,16357,5838,4,2037.87,0,2021-02-22,8151.48
18536,174512,16201,5130,1,1892.9,0,2022-11-03,1892.9
18537,148680,13033,6820,4,1949.98,0,2021-01-09,7799.92
18538,115157,17126,7160,4,988.9,0,2022-11-22,3955.6
18539,124871,10011,6230,4,469.52,5,2021-03-24,1784.18
18540,131518,15443,7756,3,1185.73,0,2023-11-15,3557.19
18541,182265,12078,6973,5,300.09,15,2021-08-13,1275.38
18542,192491,11500,7858,1,507.09,0,2022-03-06,507.09
18543,172849,15481,7834,3,1670.62,0,2023-04-15,5011.86
18544,117889,14817,7173,1,2777.71,0,2023-06-14,2777.71
18545,169410,16167,5263,1,683.99,0,2023-01-30,683.99
18546,129050,12867,5356,2,1619.12,0,2023-09-22,3238.24
18547,119831,14834,5821,2,490.98,5,2021-03-19,932.86
18548,175722,12389,5508,3,1619.86,20,2023-12-16,3887.66
18549,157911,16661,6231,1,2268.42,0,2021-12-23,2268.42
18550,169492,14914,7554,3,2442.23,0,2022-06-19,7326.69
18551,160844,10256,7501,5,2105.03,10,2022-11-05,9472.64
18552,139409,13244,5214,5,623.28,0,2022-07-25,3116.4
18553,120042,10527,6677,2,1360.09,0,2022-08-01,2720.18
18554,118925,17790,6350,2,2455.04,0,2022-02-10,4910.08
18555,110803,17682,5301,3,2211.65,0,2021-04-25,6634.95
18556,144227,17064,5874,5,2412.63,5,2022-04-19,11459.99
18557,161238,13766,6378,5,303.25,0,2023-01-24,1516.25
18558,172419,15898,6282,3,2188.45,0,2021-11-27,6565.35
18559,119593,12260,7441,5,1340.32,0,2022-12-26,6701.6
18560,110234,15923,5404,2,1083.57,0,2023-09-10,2167.14
18561,185793,14478,5842,3,501.9,0,2021-03-29,1505.7
18562,121694,16185,6877,4,729.48,0,2023-06-27,2917.92
18563,153918,14399,5765,4,1808.52,0,2022-07-28,7234.08
18564,167039,17294,5188,4,2112.4,0,2021-01-03,8449.6
18565,165713,14854,7699,5,1643.03,5,2022-06-08,7804.39
18566,195594,10341,5360,2,2896.09,0,2022-05-21,5792.18
18567,148676,16046,7325,2,577.2,0,2022-10-08,1154.4
18568,160063,11789,5722,5,1732.07,10,2021-03-25,7794.32
18569,142704,12525,7754,2,2233.67,0,2021-07-03,4467.34
18570,160664,17802,7532,3,736.28,10,2021-06-18,1987.96
18571,131164,17011,7781,3,149.15,10,2021-04-18,402.71
18572,192500,11011,6394,5,731.06,5,2021-07-12,3472.53
18573,195007,12982,6686,2,40.57,0,2023-05-02,81.14
18574,155009,11562,6730,5,1385.52,0,2021-09-29,6927.6
18575,105345,13604,6223,2,150.49,0,2022-07-10,300.98
18576,146087,10292,5932,2,2259.44,0,2023-06-25,4518.88
18577,126575,12880,7853,3,2703.56,0,2023-01-08,8110.68
18578,106050,10555,6170,3,976.0,0,2023-02-04,2928.0
18579,190646,12728,6179,3,1771.01,10,2023-01-15,4781.73
18580,140956,16674,7782,1,2481.09,5,2023-02-10,2357.04
18581,166270,10918,5074,5,802.25,0,2023-03-10,4011.25
18582,138236,10205,6769,4,2127.0,0,2021-04-26,8508.0
18583,146892,10079,6119,2,2686.78,20,2023-08-19,4298.85
18584,141507,10528,7384,1,2066.14,0,2023-10-26,2066.14
18585,148827,16617,6299,3,2046.98,0,2023-02-12,6140.94
18586,133079,13843,6338,5,338.67,0,2021-03-07,1693.35
18587,141928,12885,6521,2,492.49,15,2022-06-11,837.23
18588,155103,10923,6697,2,1766.66,0,2022-03-25,3533.32
18589,150234,17271,6853,1,587.27,5,2021-04-11,557.91
18590,143776,16241,7157,3,1412.16,10,2022-12-31,3812.83
18591,100720,11960,6540,4,2613.02,0,2022-07-08,10452.08
18592,153496,17782,5281,2,2853.67,0,2021-03-07,5707.34
18593,159353,17684,5057,3,1250.27,0,2021-04-30,3750.81
18594,108012,17851,7373,1,469.44,0,2021-09-02,469.44
18595,184228,10614,5091,5,2741.16,0,2022-01-24,13705.8
18596,153305,16130,5004,5,1413.25,10,2021-10-14,6359.62
18597,144088,12868,5533,1,883.42,10,2023-12-08,795.08
18598,177481,10248,5415,4,2981.07,0,2023-03-11,11924.28
18599,149224,11844,5636,5,2700.75,10,2023-04-05,12153.38
18600,148517,16773,6233,1,1307.47,0,2022-02-22,1307.47
18601,147956,13394,5263,5,170.61,10,2023-08-28,767.75
18602,153232,17614,5745,1,1761.34,10,2021-12-17,1585.21
18603,155829,13667,6627,5,2155.28,10,2021-06-04,9698.76
18604,161492,17231,6649,4,35.76,15,2021-07-22,121.58
18605,143576,14275,7163,1,1006.98,15,2023-08-23,855.93
18606,129565,11216,7445,4,301.39,0,2022-03-16,1205.56
18607,169734,16866,5311,4,2639.52,0,2022-01-14,10558.08
18608,117202,15756,5607,2,144.99,0,2021-02-17,289.98
18609,150682,13000,6732,1,2852.12,15,2021-08-17,2424.3
18610,186385,15131,6545,4,124.54,0,2023-09-17,498.16
18611,156504,11187,7874,2,121.1,0,2022-11-12,242.2
18612,117433,13979,7987,2,1312.79,5,2023-11-12,2494.3
18613,157368,14513,5109,4,1071.96,0,2023-06-17,4287.84
18614,133695,13650,7334,3,165.81,5,2023-08-27,472.56
18615,132007,11016,7520,1,2378.65,0,2023-08-13,2378.65
18616,177320,15505,5368,1,215.77,0,2022-10-08,215.77
18617,167381,10033,6130,3,200.62,15,2021-01-11,511.58
18618,127075,14173,5061,1,1467.58,20,2023-11-17,1174.06
18619,178530,13739,7115,4,1060.42,0,2022-04-01,4241.68
18620,162635,15569,5373,2,441.81,0,2023-11-21,883.62
18621,196168,10874,7295,2,385.48,0,2022-08-26,770.96
18622,179017,12269,5423,3,2910.18,10,2023-08-23,7857.49
18623,195626,15293,7973,4,1937.63,0,2022-08-14,7750.52
18624,131855,11896,7316,4,643.09,0,2022-05-29,2572.36
18625,140924,16230,5338,2,977.11,5,2022-02-03,1856.51
18626,197150,16740,6477,5,1992.46,0,2022-01-22,9962.3
18627,183847,10300,5613,5,280.27,0,2022-09-10,1401.35
18628,182605,15928,7812,1,1085.07,0,2021-05-18,1085.07
18629,155585,12605,7463,1,103.32,0,2022-10-15,103.32
18630,192126,15762,7828,1,1824.47,0,2022-04-27,1824.47
18631,172259,14777,7736,4,2566.33,10,2021-10-27,9238.79
18632,191793,10436,7032,2,2708.54,0,2021-02-01,5417.08
18633,165674,17185,7582,4,1941.35,0,2022-04-02,7765.4
18634,138106,12098,5517,3,2430.13,15,2022-06-26,6196.83
18635,181298,12552,7808,2,2288.6,0,2021-02-13,4577.2
18636,141457,10880,7803,2,81.21,0,2022-07-01,162.42
18637,199352,15801,7132,2,529.33,10,2023-09-11,952.79
18638,105371,10948,7043,2,216.26,0,2022-02-28,432.52
18639,118134,16576,5336,1,854.57,0,2021-02-14,854.57
18640,160068,13930,6228,2,270.86,10,2022-01-15,487.55
18641,172585,10781,7519,4,1537.22,10,2022-05-12,5533.99
18642,150768,14023,5064,2,591.31,5,2023-06-03,1123.49
18643,127443,11186,7302,3,528.12,0,2023-08-17,1584.36
18644,160739,14919,6433,5,2953.28,10,2021-05-18,13289.76
18645,182399,12398,6661,4,2746.16,0,2022-02-12,10984.64
18646,194491,16060,5384,4,613.97,20,2021-07-04,1964.7
18647,156477,14009,7146,4,636.09,0,2022-05-04,2544.36
18648,167245,14098,5125,1,2205.54,0,2021-01-18,2205.54
18649,189236,12764,7152,3,1975.25,0,2022-09-27,5925.75
18650,105262,17352,7580,2,922.35,10,2021-06-20,1660.23
18651,180514,10854,7691,3,2600.44,15,2022-02-04,6631.12
18652,138224,10870,5448,2,382.71,0,2023-06-29,765.42
18653,128768,14877,5903,1,2330.11,20,2021-08-27,1864.09
18654,149604,12480,5259,5,2722.44,5,2021-11-16,12931.59
18655,115623,16516,6963,1,469.95,10,2022-06-06,422.96
18656,192025,10857,7284,3,1680.19,5,2022-06-12,4788.54
18657,166905,14008,6837,1,190.03,20,2022-04-22,152.02
18658,164995,11639,5162,3,2433.12,0,2023-01-29,7299.36
18659,173099,15564,7261,3,2189.07,0,2021-02-11,6567.21
18660,198834,12543,7476,3,1417.68,5,2021-08-22,4040.39
18661,159287,16181,5768,1,888.7,0,2022-07-10,888.7
18662,167087,12581,5426,5,555.01,10,2022-03-13,2497.54
18663,149556,14370,6476,2,2175.73,0,2022-11-07,4351.46
18664,157865,17669,5140,5,2086.08,15,2023-01-13,8865.84
18665,162393,15965,7611,2,1572.48,0,2023-06-27,3144.96
18666,133385,15303,7133,1,442.71,10,2023-03-14,398.44
18667,118448,10601,7159,3,173.92,10,2023-05-01,469.58
18668,112491,11232,6159,2,118.99,0,2023-09-24,237.98
18669,115366,11133,5115,2,2651.01,5,2023-04-26,5036.92
18670,175464,12810,7238,1,387.39,0,2022-05-25,387.39
18671,130253,10575,6467,4,1469.07,0,2021-01-22,5876.28
18672,152913,16877,5040,2,2479.13,5,2023-10-05,4710.35
18673,158878,13772,5110,1,1393.77,10,2021-08-30,1254.39
18674,141993,10686,5537,5,53.43,5,2023-04-23,253.79
18675,154031,15136,5633,4,2428.02,20,2022-08-01,7769.66
18676,134560,12262,6798,5,301.69,0,2022-03-29,1508.45
18677,128296,10684,7779,3,1536.42,0,2022-05-22,4609.26
18678,167772,14748,6984,3,2461.22,0,2021-08-01,7383.66
18679,107599,12795,5556,2,1719.18,5,2023-09-20,3266.44
18680,155439,15440,7049,5,613.07,0,2022-02-13,3065.35
18681,165249,12522,6617,4,392.92,0,2022-09-14,1571.68
18682,110525,17836,5901,5,2958.79,0,2022-07-13,14793.95
18683,124903,12844,6452,1,759.65,5,2023-05-22,721.67
18684,198998,17255,6338,5,61.71,15,2022-10-30,262.27
18685,181418,16759,5914,2,1129.52,10,2022-08-15,2033.14
18686,135696,17774,6187,5,2207.41,0,2023-12-05,11037.05
18687,176211,14964,6700,1,1257.73,0,2022-12-08,1257.73
18688,113802,14006,5002,4,491.97,15,2022-12-24,1672.7
18689,162511,12999,7834,3,598.09,0,2023-02-19,1794.27
18690,125350,14494,7027,1,2159.35,0,2022-05-22,2159.35
18691,123477,11786,6302,1,2803.32,5,2022-03-26,2663.15
18692,158624,16815,5823,3,818.69,15,2023-01-20,2087.66
18693,195318,12111,5943,5,2787.64,0,2022-06-22,13938.2
18694,166591,14014,7712,2,402.57,0,2022-05-13,805.14
18695,192477,14172,7080,4,296.83,5,2022-12-17,1127.95
18696,127790,11483,6122,5,527.04,0,2022-02-04,2635.2
18697,119409,14484,5229,3,1189.24,0,2022-08-07,3567.72
18698,174843,16617,7955,2,1614.86,5,2023-07-10,3068.23
18699,104284,10345,5778,4,704.42,15,2021-12-05,2395.03
18700,125420,15484,7519,2,264.29,0,2022-04-02,528.58
18701,139351,15396,5371,3,2212.86,0,2022-10-07,6638.58
18702,159425,15576,5102,2,893.16,5,2021-10-09,1697.0
18703,165171,17192,5202,4,1647.82,0,2022-02-18,6591.28
18704,132885,12898,7567,5,2298.24,15,2021-06-12,9767.52
18705,114359,17462,5816,3,334.06,0,2023-04-23,1002.18
18706,173243,16473,7293,2,1548.73,0,2021-06-10,3097.46
18707,178602,11432,5589,3,2507.09,5,2021-09-12,7145.21
18708,146834,17153,7763,4,1091.39,15,2023-12-30,3710.73
18709,111227,14421,7184,4,1603.15,0,2022-02-16,6412.6
18710,159391,16576,5471,5,2820.74,0,2022-12-15,14103.7
18711,179568,13117,6124,4,2238.23,0,2021-02-05,8952.92
18712,159520,13405,7055,5,1185.58,0,2022-12-31,5927.9
18713,140568,17573,5778,1,451.16,10,2022-04-15,406.04
18714,163940,11730,5396,5,831.49,0,2021-11-05,4157.45
18715,160524,13509,5479,2,1668.67,0,2022-04-26,3337.34
18716,167136,11904,5933,1,516.07,0,2022-12-05,516.07
18717,127711,13521,5154,4,1081.83,10,2023-02-28,3894.59
18718,129704,15384,5005,2,1966.35,0,2021-10-18,3932.7
18719,173759,11496,6711,2,2796.05,0,2022-03-06,5592.1
18720,105949,13106,5775,2,690.46,0,2022-08-21,1380.92
18721,127817,15258,6316,4,777.16,0,2022-03-08,3108.64
18722,148303,10877,6447,4,2062.63,0,2022-10-08,8250.52
18723,199205,10385,5254,2,378.85,0,2022-05-20,757.7
18724,192415,16307,7404,1,511.75,0,2022-11-04,511.75
18725,144829,16505,7802,2,540.53,0,2023-03-18,1081.06
18726,140086,17671,6089,4,1959.07,0,2021-02-10,7836.28
18727,126726,15687,7050,4,1411.42,0,2022-01-19,5645.68
18728,111224,16682,5579,5,384.69,0,2023-06-05,1923.45
18729,161976,15700,5103,3,833.62,0,2021-07-02,2500.86
18730,197420,13423,6294,1,1393.42,0,2023-02-03,1393.42
18731,116024,15765,7043,5,942.24,0,2023-11-30,4711.2
18732,143627,12647,7297,3,1260.87,0,2021-05-18,3782.61
18733,186042,13554,5345,4,2752.66,10,2021-12-01,9909.58
18734,157994,10079,7021,3,2897.02,0,2021-05-18,8691.06
18735,177957,14547,7255,4,2976.5,0,2022-05-03,11906.0
18736,175342,10787,6520,2,97.8,5,2022-07-30,185.82
18737,154495,13371,5553,1,2149.66,0,2022-09-21,2149.66
18738,148495,13623,6736,4,2806.57,0,2023-06-17,11226.28
18739,129399,10231,5250,4,2714.26,0,2022-02-13,10857.04
18740,170346,14507,7358,4,93.9,20,2023-10-30,300.48
18741,151305,14502,6661,3,2425.53,0,2023-05-09,7276.59
18742,174204,14913,7154,4,1387.46,0,2021-08-07,5549.84
18743,135783,15434,6426,2,2553.54,0,2023-04-22,5107.08
18744,127511,13899,7578,5,2152.4,5,2021-12-16,10223.9
18745,156996,15327,7195,5,1331.43,0,2022-02-09,6657.15
18746,189289,13624,5677,5,900.22,0,2021-02-12,4501.1
18747,177114,17786,7529,4,22.52,0,2021-09-15,90.08
18748,103081,15903,5096,2,1629.98,0,2023-05-02,3259.96
18749,140192,17456,5089,3,1209.25,0,2023-12-05,3627.75
18750,114060,17226,5215,1,1031.13,10,2023-10-11,928.02
18751,193747,13423,7763,3,1415.54,10,2022-03-11,3821.96
18752,110966,15620,7197,4,1439.2,10,2022-06-14,5181.12
18753,188209,10056,7219,2,1737.67,0,2021-03-10,3475.34
18754,148982,13175,7911,1,1982.17,0,2023-11-15,1982.17
18755,116132,16097,6379,4,507.52,0,2022-07-22,2030.08
18756,190095,17543,5799,2,681.7,5,2022-05-28,1295.23
18757,185349,15172,6869,3,1381.27,10,2021-07-02,3729.43
18758,115221,15109,5234,2,812.14,0,2021-02-23,1624.28
18759,115732,13021,5138,2,2388.29,10,2021-06-09,4298.92
18760,161929,10998,5560,3,1454.06,0,2023-01-08,4362.18
18761,123654,13301,7885,5,1615.38,0,2021-09-21,8076.9
18762,121203,12768,7303,1,1691.19,10,2022-09-13,1522.07
18763,116220,10284,6856,3,2184.01,10,2023-10-03,5896.83
18764,155072,15090,6391,1,2124.69,0,2023-12-04,2124.69
18765,150360,15216,7865,4,2068.31,0,2021-07-20,8273.24
18766,199551,15880,6704,4,263.0,0,2021-05-27,1052.0
18767,161018,11432,6100,5,2259.83,5,2022-12-12,10734.19
18768,150552,10382,5749,5,2376.82,0,2022-07-01,11884.1
18769,104206,15797,5444,3,1933.87,15,2023-05-22,4931.37
18770,141281,12750,6833,3,2559.64,0,2022-07-29,7678.92
18771,144671,13077,6498,1,930.09,0,2021-03-23,930.09
18772,104858,13756,7863,3,253.58,0,2021-09-20,760.74
18773,172689,16103,5171,5,930.5,0,2023-07-12,4652.5
18774,157027,10306,6856,5,2166.34,15,2023-11-29,9206.94
18775,193100,17125,7016,5,2323.81,10,2021-10-13,10457.14
18776,110006,10641,7077,1,1864.65,0,2021-01-23,1864.65
18777,188040,13520,5502,3,523.3,10,2021-10-30,1412.91
18778,172616,13533,7206,3,2207.92,0,2021-07-25,6623.76
18779,188347,17412,5541,1,53.06,0,2021-04-05,53.06
18780,194983,15868,7812,1,193.71,10,2022-04-20,174.34
18781,125312,17624,5475,2,297.98,0,2021-05-17,595.96
18782,194973,11281,5207,1,756.99,15,2021-05-31,643.44
18783,101180,10143,6508,3,1345.7,0,2022-12-04,4037.1
18784,182799,14298,5348,3,1630.55,0,2021-07-21,4891.65
18785,139607,17169,6488,5,1553.21,5,2023-08-01,7377.75
18786,150574,13022,6471,5,2186.41,0,2021-03-15,10932.05
18787,162990,15613,5908,2,406.34,0,2022-07-03,812.68
18788,184772,11844,6945,1,1817.75,0,2022-09-29,1817.75
18789,112279,10746,6160,4,1426.96,5,2023-09-27,5422.45
18790,156682,15632,6792,2,2041.06,0,2023-09-25,4082.12
18791,157786,17525,7424,1,2925.11,0,2023-10-22,2925.11
18792,169042,10553,7545,3,1126.74,5,2021-10-18,3211.21
18793,156951,15951,5352,2,754.03,5,2021-03-12,1432.66
18794,123892,10942,7136,2,2577.59,0,2021-04-18,5155.18
18795,108439,10277,7437,1,889.41,10,2022-08-21,800.47
18796,119362,16895,6171,3,2585.6,0,2023-11-15,7756.8
18797,199801,16363,7129,1,189.21,0,2021-07-22,189.21
18798,126741,10371,6180,3,207.91,0,2022-07-23,623.73
18799,120571,12100,6304,3,1888.08,5,2021-06-13,5381.03
18800,177781,17367,7252,5,863.98,0,2023-07-19,4319.9
18801,162900,14562,6823,4,1188.2,0,2021-06-29,4752.8
18802,121327,14900,5967,5,73.46,5,2022-08-21,348.93
18803,117931,17960,6923,2,1570.03,0,2022-04-17,3140.06
18804,130235,15621,7252,2,62.23,5,2023-12-05,118.24
18805,118374,12982,5474,1,2570.52,10,2022-06-16,2313.47
18806,159168,10611,5744,1,2032.13,0,2022-09-01,2032.13
18807,131703,10068,6795,1,1326.63,0,2022-03-07,1326.63
18808,168682,13321,6967,5,1928.77,5,2023-12-19,9161.66
18809,179950,11794,6397,3,1424.45,5,2023-09-02,4059.68
18810,101746,12915,5166,4,503.32,0,2023-09-02,2013.28
18811,196950,10338,5797,2,1616.68,0,2021-08-12,3233.36
18812,119144,11474,6256,2,2755.61,0,2023-03-21,5511.22
18813,128876,17259,7156,1,1911.05,20,2021-07-08,1528.84
18814,106961,16969,6837,5,2462.18,0,2021-02-28,12310.9
18815,125401,17999,5433,1,767.19,0,2023-10-29,767.19
18816,129977,15736,7993,5,1255.15,0,2023-04-05,6275.75
18817,149174,14935,5221,3,844.31,15,2022-02-10,2152.99
18818,128804,10766,5507,1,2264.21,0,2022-09-06,2264.21
18819,190170,12345,5989,3,1921.1,10,2023-11-11,5186.97
18820,199983,17519,6754,2,1724.89,0,2022-01-19,3449.78
18821,140550,14856,7891,2,42.27,0,2022-02-16,84.54
18822,134397,10617,5358,2,2577.65,20,2022-12-29,4124.24
18823,194980,17394,7586,3,2739.94,0,2021-08-19,8219.82
18824,150677,12311,5746,1,2112.29,0,2021-08-24,2112.29
18825,139353,10569,5615,5,2654.59,10,2022-10-25,11945.66
18826,160586,16829,5124,5,2519.24,10,2021-02-15,11336.58
18827,114191,12174,6308,1,2461.41,0,2021-08-10,2461.41
