payment_id,order_id,payment_date,payment_method,amount
33920,115992,2022-07-02,Card,2473.9
33921,108974,2022-02-28,UPI,1676.8
33922,107659,2022-03-19,UPI,1574.02
33923,171251,2022-08-15,Card,480.1
33924,107606,2021-04-20,UPI,1194.13
33925,162962,2022-12-28,NetBanking,2571.7
33926,192713,2023-07-04,Card,1979.02
33927,159607,2021-09-07,Card,2909.27
33928,169191,2023-04-19,NetBanking,1212.51
33929,195651,2023-03-05,NetBanking,1985.47
33930,182373,2023-03-02,Card,155.86
33931,116463,2021-10-17,Card,380.51
33932,102445,2023-03-30,NetBanking,2537.38
33933,101829,2023-04-10,Card,1318.78
33934,141073,2022-01-22,Card,2694.88
33935,139637,2023-03-22,Card,1991.4
33936,141244,2021-09-26,Card,199.18
33937,165276,2021-02-24,Card,319.07
33938,136760,2022-09-17,Card,1280.99
33939,159888,2022-02-02,NetBanking,1606.32
33940,194418,2021-12-30,UPI,2485.78
33941,105338,2023-05-09,UPI,1286.43
33942,105918,2021-09-06,UPI,995.56
33943,122871,2023-04-26,NetBanking,436.26
33944,106596,2022-11-03,Card,1759.9
33945,163575,2022-02-26,Card,1933.55
33946,136668,2021-01-25,Wallet,2293.96
33947,176018,2021-10-06,Card,2995.21
33948,129605,2022-01-26,Card,353.1
33949,156614,2023-10-23,Card,44.86
33950,131518,2023-01-23,Card,1485.18
33951,118284,2022-07-23,NetBanking,1485.0
33952,136411,2023-08-26,Card,2764.13
33953,153683,2023-08-14,Card,1217.8
33954,159571,2021-01-11,Card,1929.25
33955,152054,2022-11-09,Card,1859.19
33956,151045,2023-05-21,Card,2598.24
33957,105152,2021-05-04,UPI,711.61
33958,140710,2021-09-30,Card,2539.47
33959,104755,2023-01-22,Card,1590.93
33960,126025,2023-11-22,Card,1369.52
33961,102004,2021-11-15,Card,1194.48
33962,134722,2021-04-26,UPI,544.81
33963,144013,2022-12-28,Card,1924.07
33964,115532,2022-06-10,Card,2156.89
33965,181931,2021-04-22,Wallet,1259.46
33966,158057,2022-10-27,UPI,2407.41
33967,142315,2021-04-02,UPI,2616.6
33968,197747,2021-06-11,Card,1797.89
33969,133882,2023-05-25,Card,1986.5
33970,115706,2021-04-28,Card,1115.7
33971,162953,2023-09-03,UPI,2797.31
33972,101720,2023-08-11,Card,1765.83
33973,158962,2023-04-10,Card,1575.53
33974,137093,2021-06-30,Card,743.17
33975,183864,2023-06-16,Card,711.11
33976,166330,2023-08-05,NetBanking,660.52
33977,154415,2022-12-26,Card,226.37
33978,137409,2022-08-05,Card,1121.34
33979,167944,2022-10-08,Card,160.02
33980,110810,2021-05-07,Wallet,1553.8
33981,122971,2022-03-27,NetBanking,1132.45
33982,109549,2023-02-08,UPI,2175.89
33983,190906,2023-11-16,Card,1412.63
33984,123576,2023-08-30,NetBanking,1370.88
33985,142675,2022-03-25,Card,1527.58
33986,182210,2024-01-19,Wallet,1759.61
33987,118810,2021-12-25,Card,948.62
33988,112324,2021-02-11,Wallet,775.12
33989,163146,2023-03-08,Card,584.78
33990,191460,2021-07-12,NetBanking,570.91
33991,168872,2024-01-07,Card,2383.24
33992,139274,2023-11-06,Cash,35.19
33993,148948,2021-05-22,Card,1573.11
33994,177775,2021-12-16,Card,2302.64
33995,165171,2022-02-23,Card,164.88
33996,147751,2021-04-03,NetBanking,2928.96
33997,195046,2021-05-21,NetBanking,2447.51
33998,150604,2023-08-29,UPI,1096.85
33999,118195,2021-07-20,Card,1930.78
34000,191497,2023-01-13,Card,379.62
34001,122579,2022-11-24,Card,677.21
34002,105350,2022-04-07,UPI,903.68
34003,191244,2022-07-20,Card,1469.13
34004,178443,2022-12-04,UPI,2008.15
34005,164277,2021-05-02,Card,2599.69
34006,127351,2022-04-15,Card,754.32
34007,192182,2023-04-23,Wallet,997.34
34008,153193,2023-11-13,Card,1998.8
34009,128794,2022-06-18,UPI,1577.29
34010,122258,2022-12-01,Card,1302.57
34011,152318,2023-06-01,Card,1547.05
34012,196867,2022-06-18,Card,1105.71
34013,114140,2022-07-24,NetBanking,2708.53
34014,145227,2023-11-18,Card,2268.0
34015,122900,2023-05-30,Card,2482.05
34016,152976,2022-04-07,Card,2174.15
34017,174206,2023-05-11,UPI,852.24
34018,146802,2022-01-07,Card,635.84
34019,197039,2023-04-02,Cash,2392.11
34020,164002,2021-12-04,NetBanking,2875.37
34021,124729,2023-03-27,Card,72.05
34022,101355,2023-09-12,UPI,70.96
34023,123561,2022-06-26,NetBanking,2767.6
34024,129344,2021-02-20,Card,1522.21
34025,137531,2021-02-17,NetBanking,2679.25
34026,186740,2022-02-11,Card,2129.37
34027,192309,2022-11-24,Card,1055.61
34028,144718,2022-09-09,Card,358.32
34029,188274,2021-02-17,Card,1614.0
34030,163465,2021-01-31,Cash,2799.8
34031,199172,2023-07-18,Card,1337.48
34032,148673,2022-01-02,Card,1408.45
34033,127567,2021-06-27,Wallet,780.86
34034,148742,2023-08-25,Card,158.79
34035,153548,2023-06-12,Card,621.47
34036,148779,2022-06-01,Card,1602.1
34037,195430,2021-01-30,Card,1524.99
34038,161588,2023-08-02,Cash,906.48
34039,197706,2022-10-02,Card,56.56
34040,180641,2021-07-15,Card,867.26
34041,190946,2023-02-02,UPI,2754.06
34042,193200,2021-04-02,Wallet,1588.8
34043,198574,2021-11-14,NetBanking,860.21
34044,180826,2023-08-01,NetBanking,1229.54
34045,135537,2022-02-02,NetBanking,1099.58
34046,100976,2023-06-26,Card,1937.99
34047,199402,2022-11-16,Card,777.51
34048,135381,2021-12-26,UPI,1595.9
34049,106017,2021-09-28,Wallet,1984.44
34050,175559,2022-09-02,UPI,2656.53
34051,181135,2021-02-05,Card,1402.36
34052,192292,2024-01-18,UPI,751.59
34053,179507,2023-06-11,UPI,2616.1
34054,158087,2023-11-29,Card,2224.15
34055,140310,2022-01-31,Card,437.97
34056,125842,2023-06-12,NetBanking,2410.55
34057,142071,2024-01-09,NetBanking,1681.38
34058,177556,2023-01-15,Card,2518.04
34059,154455,2021-10-09,Wallet,232.5
34060,137156,2021-08-05,Card,1055.64
34061,132388,2022-10-22,Card,831.61
34062,176112,2022-08-06,Card,1673.21
34063,166543,2021-06-23,UPI,1304.58
34064,187971,2021-02-05,Card,2892.55
34065,120363,2022-09-19,Card,2608.32
34066,105586,2023-07-07,Card,1699.78
34067,199937,2021-07-31,Cash,1937.74
34068,178417,2023-11-13,Card,1377.92
34069,119472,2024-01-02,Card,1175.41
34070,158090,2021-02-13,Wallet,475.06
34071,167951,2021-08-03,Card,541.72
34072,110769,2022-05-23,UPI,1613.22
34073,162404,2021-09-06,Card,872.92
34074,172201,2023-04-28,UPI,2805.17
34075,186185,2022-08-13,Card,723.83
34076,119786,2023-11-26,Card,2844.69
34077,199462,2023-12-02,Card,773.37
34078,128643,2023-06-03,UPI,2694.7
34079,176209,2022-06-19,UPI,454.98
34080,184868,2023-06-07,UPI,451.75
34081,143971,2023-12-10,Card,2386.9
34082,150542,2022-02-23,Card,2049.09
34083,146295,2023-06-05,Card,1701.54
34084,114155,2021-10-04,Wallet,355.4
34085,147438,2022-09-11,NetBanking,981.86
34086,159393,2021-11-28,Card,1953.75
34087,143543,2022-08-09,Wallet,2649.56
34088,157717,2023-11-28,Cash,1598.1
34089,138105,2023-11-24,Card,854.12
34090,154721,2022-11-28,Card,2019.51
34091,121208,2023-06-02,NetBanking,529.49
34092,185725,2022-01-01,NetBanking,2423.73
34093,187682,2022-04-01,Card,814.19
34094,183471,2023-08-28,Card,836.22
34095,135378,2024-01-18,UPI,2661.38
34096,127672,2023-05-14,Card,2110.05
34097,183798,2022-11-07,NetBanking,1915.62
34098,104044,2021-10-21,NetBanking,1611.83
34099,176399,2022-11-21,UPI,970.29
34100,143731,2023-05-07,Card,106.93
34101,186084,2023-01-13,Card,1300.26
34102,146365,2022-05-02,NetBanking,2347.32
34103,115103,2023-02-15,Card,1516.93
34104,100761,2023-03-16,UPI,53.46
34105,196155,2023-08-14,Card,1408.17
34106,198857,2023-06-18,UPI,1275.66
34107,192437,2022-09-12,Wallet,2160.29
34108,151647,2023-10-21,Wallet,2681.34
34109,196070,2021-01-02,Wallet,1055.07
34110,102628,2022-08-23,UPI,1549.25
34111,163817,2021-02-26,Card,314.62
34112,156550,2023-08-17,UPI,1703.89
34113,192312,2023-06-03,NetBanking,1131.12
34114,185676,2022-07-13,Card,2820.32
34115,180226,2022-07-05,Card,1629.45
34116,101805,2023-04-30,NetBanking,2673.86
34117,195354,2023-09-05,Card,32.32
34118,144560,2023-01-25,Card,765.28
34119,197900,2022-10-02,Cash,1408.31
34120,102899,2023-02-14,Card,543.83
34121,152149,2022-03-17,Wallet,1653.13
34122,114630,2021-04-04,Wallet,455.91
34123,126078,2023-07-07,Card,1749.72
34124,194850,2023-06-05,Card,62.33
34125,166330,2023-11-29,NetBanking,158.64
34126,139274,2023-09-01,Card,656.93
34127,163292,2022-11-17,NetBanking,1091.99
34128,158854,2022-10-13,UPI,799.05
34129,157194,2023-10-18,Card,290.47
34130,140539,2021-03-26,Card,534.8
34131,154985,2021-11-28,Card,1332.36
34132,187117,2021-05-23,Card,393.01
34133,197441,2021-09-20,Card,1786.67
34134,157853,2023-02-01,UPI,524.21
34135,192910,2021-08-06,Cash,1453.86
34136,163758,2022-09-12,UPI,2023.31
34137,105483,2022-07-18,Card,2962.88
34138,188972,2023-10-14,Card,476.75
34139,182481,2021-11-08,UPI,1274.43
34140,116697,2022-01-01,Card,1340.03
34141,172588,2022-05-19,Card,698.4
34142,195807,2021-12-04,Wallet,150.52
34143,122923,2023-03-30,Card,490.24
34144,124769,2023-12-03,Card,1262.18
34145,175398,2021-01-22,Card,178.5
34146,118309,2021-01-04,Card,1017.68
34147,166068,2022-05-30,Cash,2923.69
34148,175386,2022-04-27,NetBanking,1441.47
34149,184859,2022-06-02,Cash,1370.11
34150,127672,2023-03-21,UPI,2748.24
34151,172024,2023-02-08,Card,931.5
34152,111115,2022-01-28,Card,2744.16
34153,125226,2024-01-31,Card,876.16
34154,131142,2021-05-08,Card,2248.25
34155,148989,2023-03-07,Card,2466.18
34156,147990,2022-03-28,Card,930.91
34157,186052,2023-05-29,NetBanking,2458.36
34158,165207,2021-02-16,UPI,26.5
34159,170346,2021-09-29,Card,2406.95
34160,197375,2021-06-02,Cash,21.68
34161,130222,2023-11-27,NetBanking,2727.15
34162,199594,2023-02-15,NetBanking,1679.84
34163,111907,2023-07-28,Wallet,2164.36
34164,124636,2023-02-20,Card,117.96
34165,153954,2021-08-07,Wallet,820.86
34166,169933,2021-12-16,Card,169.5
34167,116184,2021-01-02,Wallet,1306.94
34168,133323,2021-05-18,Wallet,297.4
34169,115475,2023-10-06,Card,652.05
34170,110948,2022-05-26,Wallet,54.49
34171,128813,2023-05-14,Card,1389.6
34172,178590,2022-04-06,Card,878.07
34173,139266,2022-02-23,UPI,2630.66
34174,152971,2021-07-06,UPI,1603.06
34175,123920,2022-03-12,UPI,2843.7
34176,162574,2022-03-17,Card,2372.28
34177,192650,2022-05-16,NetBanking,1773.1
34178,145898,2023-09-07,Card,572.77
34179,193685,2022-03-27,Card,844.4
34180,133719,2022-03-10,Card,2618.62
34181,135608,2023-12-03,Card,504.7
34182,135069,2022-11-01,Card,1628.82
34183,137737,2023-11-14,Card,2909.92
34184,154110,2022-12-22,NetBanking,1962.45
34185,155889,2021-12-18,NetBanking,2592.46
34186,199482,2023-03-03,NetBanking,137.92
34187,118112,2023-07-09,Card,1887.39
34188,194329,2023-03-22,Wallet,1978.91
34189,138411,2023-06-11,NetBanking,837.78
34190,119153,2023-09-08,Card,2375.8
34191,125740,2022-02-13,Wallet,1443.9
34192,120875,2021-02-10,Wallet,1108.26
34193,150692,2022-01-20,UPI,2139.6
34194,161281,2022-07-26,Card,206.63
34195,165865,2021-01-22,Card,418.41
34196,176215,2022-07-27,Card,1349.31
34197,132678,2023-05-15,UPI,2865.11
34198,159523,2022-08-10,Card,2768.59
34199,156645,2022-02-10,Wallet,1099.5
34200,170646,2023-09-23,Card,556.74
34201,143525,2021-10-27,Card,1049.35
34202,104479,2022-04-03,UPI,2998.56
34203,112904,2023-07-02,UPI,161.51
34204,133569,2022-07-25,Card,800.2
34205,113856,2021-01-19,NetBanking,2358.96
34206,106774,2021-09-07,UPI,2314.85
34207,163138,2022-10-21,Card,1117.28
34208,122856,2023-10-20,Card,1744.57
34209,134042,2022-04-24,Card,237.78
34210,135407,2021-07-02,Card,2690.21
34211,167266,2022-07-09,Card,1864.3
34212,164809,2021-10-04,Card,758.96
34213,123085,2023-09-06,Card,1224.95
34214,153254,2022-03-09,Cash,661.3
34215,119501,2023-11-08,Wallet,1035.24
34216,176215,2022-12-06,Card,799.14
34217,131236,2023-09-16,Wallet,1548.54
34218,166125,2022-09-25,NetBanking,257.81
34219,147235,2021-06-12,Cash,642.9
34220,176629,2023-05-08,Card,145.01
34221,155774,2023-06-02,Card,973.29
34222,157201,2023-12-07,Card,1141.98
34223,195440,2022-10-15,Card,2392.36
34224,141773,2023-11-21,UPI,2491.64
34225,120453,2022-06-05,NetBanking,2468.17
34226,141751,2023-01-09,Card,2184.15
34227,144446,2021-01-16,UPI,306.41
34228,128219,2021-09-24,Card,2105.07
34229,168090,2023-07-31,UPI,1819.52
34230,114047,2021-02-25,UPI,2576.22
34231,109099,2022-03-27,Cash,1674.6
34232,169744,2023-01-19,UPI,376.31
34233,113793,2022-07-01,Wallet,2435.38
34234,126319,2023-06-04,NetBanking,535.39
34235,153217,2021-10-24,Card,2121.62
34236,184430,2023-03-03,Card,2401.63
34237,113791,2022-07-09,Card,1590.88
34238,188478,2024-01-08,Card,1800.19
34239,108691,2021-08-31,Card,419.76
34240,111270,2021-08-16,Wallet,2754.08
34241,153447,2022-07-04,Card,1261.04
34242,162969,2021-12-21,Cash,2007.62
34243,134511,2021-11-02,Cash,323.8
34244,138354,2021-02-26,UPI,1043.98
34245,102181,2023-02-09,NetBanking,1233.78
34246,193542,2022-07-07,Card,2815.15
34247,137705,2022-01-22,Card,2810.79
34248,195005,2023-07-18,Wallet,2199.19
34249,131653,2023-01-13,Wallet,70.49
34250,112517,2023-03-10,Wallet,1223.85
34251,112718,2022-12-02,UPI,1486.44
34252,119016,2022-05-30,NetBanking,2710.98
34253,134815,2024-01-17,Card,2368.63
34254,132712,2022-08-15,UPI,599.47
34255,155705,2021-02-12,Card,220.97
34256,199922,2023-05-11,Card,2845.14
34257,188069,2023-12-10,Card,1745.79
34258,189279,2023-07-16,Card,1764.27
34259,103160,2022-05-18,Card,1633.09
34260,167812,2021-07-29,NetBanking,2810.06
34261,145284,2023-04-14,Card,330.0
34262,108573,2021-01-09,Card,1464.58
34263,194420,2022-07-29,NetBanking,685.92
34264,191470,2022-06-25,Card,814.24
34265,142973,2022-02-12,Card,2433.66
34266,128468,2023-06-28,Cash,2351.66
34267,106839,2023-10-23,Card,2470.51
34268,156294,2021-03-19,UPI,931.08
34269,112625,2022-09-14,NetBanking,406.79
34270,187705,2024-01-04,Card,685.41
34271,118535,2022-05-07,Card,150.23
34272,171491,2023-07-12,Card,290.62
34273,177190,2022-02-24,Wallet,1823.64
34274,168251,2022-11-13,UPI,435.59
34275,127412,2021-02-03,Card,185.1
34276,148297,2022-06-13,NetBanking,1593.85
34277,123847,2022-04-06,Card,1428.96
34278,173458,2022-12-15,Card,2672.72
34279,104767,2022-07-13,UPI,529.48
34280,150341,2023-12-11,Wallet,1406.16
34281,131443,2021-11-06,Card,1546.0
34282,115540,2022-12-29,Card,1864.99
34283,154174,2021-06-07,Card,2809.38
34284,124110,2022-02-16,Card,785.74
34285,103350,2022-06-07,Card,133.33
34286,163670,2023-09-20,NetBanking,1364.81
34287,199646,2021-04-07,Card,2749.39
34288,126540,2022-11-24,Cash,2934.29
34289,106572,2023-10-28,NetBanking,581.34
34290,180826,2023-10-09,Card,470.48
34291,190826,2023-08-05,Wallet,2660.81
34292,167083,2023-04-02,Wallet,2458.02
34293,173143,2022-04-16,NetBanking,2263.45
34294,100279,2022-05-29,UPI,2337.54
34295,157267,2022-10-23,Wallet,941.15
34296,180656,2021-12-04,NetBanking,2109.9
34297,173881,2021-08-10,UPI,470.94
34298,172419,2022-12-13,Card,1064.99
34299,114394,2023-11-23,Wallet,1519.58
34300,146087,2023-02-25,UPI,299.29
34301,111316,2022-01-19,Card,48.98
34302,140309,2022-10-04,UPI,1728.01
34303,113873,2021-08-30,Card,2163.71
34304,126642,2022-01-19,NetBanking,1756.98
34305,191244,2023-06-20,Card,2579.51
34306,107769,2022-11-18,UPI,1973.05
34307,164490,2022-08-02,Card,221.68
34308,193191,2021-12-04,Cash,2107.76
34309,195466,2022-10-15,NetBanking,2745.09
34310,184853,2024-01-14,UPI,446.77
34311,138219,2023-11-16,Card,1730.36
34312,156039,2023-06-22,NetBanking,1680.02
34313,100750,2022-12-14,Card,2355.64
34314,187532,2021-01-27,Cash,160.14
34315,134557,2021-08-19,Cash,2838.31
34316,105664,2022-02-06,Card,2610.57
34317,193464,2023-01-27,Card,1495.46
34318,187262,2021-03-28,Cash,1413.53
34319,128691,2022-05-21,Wallet,2743.12
34320,122591,2023-06-20,Card,2416.21
34321,161281,2022-01-30,Card,1286.89
34322,178105,2022-11-27,Card,2237.1
34323,123178,2022-01-08,Wallet,2678.59
34324,155812,2021-06-04,NetBanking,1362.14
34325,134434,2024-01-08,NetBanking,355.82
34326,126799,2023-10-13,Card,2295.99
34327,169463,2022-05-28,Card,106.26
34328,183977,2023-10-20,NetBanking,2634.41
34329,135353,2021-04-12,UPI,1482.13
34330,182816,2024-01-15,NetBanking,2012.33
34331,198859,2021-10-05,NetBanking,1197.43
34332,139495,2021-09-30,Card,2014.03
34333,177171,2021-01-03,UPI,635.71
34334,143177,2021-05-29,NetBanking,2258.75
34335,144242,2021-01-11,UPI,745.34
34336,113255,2023-01-31,NetBanking,1591.18
34337,112491,2022-06-20,Cash,1804.7
34338,184905,2021-05-06,UPI,497.24
34339,141382,2023-04-09,Wallet,1657.91
34340,125755,2022-09-09,UPI,313.04
34341,167922,2021-02-04,Card,2484.65
34342,160095,2021-05-04,Wallet,963.49
34343,173076,2021-08-23,Card,2327.12
34344,165082,2021-03-31,NetBanking,1838.11
34345,135745,2023-04-26,Card,989.47
34346,154492,2023-02-27,UPI,1595.06
34347,147065,2022-06-19,Card,2050.65
34348,122301,2022-02-23,Card,1699.18
34349,196250,2023-01-09,Card,1943.83
34350,134964,2021-11-13,NetBanking,2626.14
34351,126253,2023-06-26,UPI,1680.47
34352,180347,2022-01-13,Card,303.76
34353,151887,2022-09-22,Card,1469.16
34354,181440,2021-09-08,Card,1442.11
34355,151461,2023-01-18,NetBanking,40.57
34356,191047,2022-03-05,Card,2769.71
34357,145091,2023-06-27,Wallet,2606.39
34358,141787,2023-11-14,UPI,2492.96
34359,178787,2022-12-10,Card,1231.97
34360,118371,2021-04-21,Wallet,2840.22
34361,153464,2021-10-26,Card,2343.04
34362,160135,2022-07-15,Wallet,2582.45
34363,107638,2021-04-24,UPI,2071.73
34364,159574,2023-03-23,Card,318.54
34365,173514,2021-05-06,NetBanking,55.55
34366,103291,2021-09-04,NetBanking,1857.17
34367,183660,2022-03-10,Card,180.66
34368,138508,2022-05-13,Card,2957.1
34369,195964,2022-01-30,Card,144.89
34370,113628,2024-01-01,Card,2073.96
34371,194301,2021-10-02,Card,2169.28
34372,135516,2022-11-05,Card,1568.17
34373,121450,2021-08-01,Card,310.42
34374,179823,2021-06-03,Wallet,2778.36
34375,168399,2023-02-02,NetBanking,1384.88
34376,153715,2023-09-25,Card,2925.41
34377,164646,2022-02-27,UPI,1262.78
34378,154332,2021-04-28,Cash,366.94
34379,105214,2021-12-28,Cash,2740.74
34380,138293,2021-04-23,Card,401.99
34381,115219,2022-08-08,Card,2523.6
34382,132051,2023-04-26,UPI,1079.04
34383,107510,2023-03-05,Card,881.69
34384,147001,2022-04-27,Cash,588.18
34385,117761,2022-10-08,UPI,1507.39
34386,170407,2023-06-02,Card,473.64
34387,161097,2021-11-22,UPI,139.09
34388,188437,2022-07-16,Card,1304.67
34389,119789,2023-03-21,NetBanking,1441.35
34390,197045,2022-09-19,UPI,2703.54
34391,198609,2021-01-26,Card,2449.89
34392,133483,2023-03-22,NetBanking,1554.6
34393,187619,2021-11-21,UPI,17.0
34394,196966,2021-07-04,NetBanking,1951.11
34395,122906,2021-04-05,UPI,1310.01
34396,149373,2022-02-11,NetBanking,866.43
34397,189618,2021-06-19,UPI,2565.1
34398,164317,2021-07-26,Card,1295.06
34399,171663,2022-01-17,Card,940.81
34400,105367,2023-08-18,Wallet,530.62
34401,108312,2023-05-09,Wallet,1267.2
34402,145418,2022-07-14,Card,2845.26
34403,185013,2022-11-03,Card,1341.75
34404,172738,2021-08-08,Card,2635.6
34405,191962,2021-03-03,Card,1288.03
34406,125205,2022-01-12,Wallet,1523.84
34407,123309,2021-11-29,UPI,835.73
34408,149391,2023-05-27,NetBanking,2813.24
34409,152012,2023-09-06,Card,807.21
34410,144259,2023-11-28,UPI,478.28
34411,191163,2021-01-19,Card,2897.32
34412,164780,2023-05-14,NetBanking,2299.83
34413,116257,2023-12-13,Card,1619.5
34414,130504,2021-11-07,Wallet,2507.93
34415,155783,2021-12-02,Card,2177.19
34416,163567,2022-10-09,Card,2956.67
34417,167092,2021-01-13,Card,21.5
34418,187283,2021-05-09,UPI,2665.33
34419,157840,2024-01-16,Card,2430.4
34420,137363,2023-06-13,Wallet,2825.35
34421,112877,2023-06-11,Card,879.39
34422,163138,2023-09-21,Wallet,2285.72
34423,170391,2023-01-07,Cash,2536.95
34424,175924,2023-12-15,UPI,345.66
34425,107456,2023-07-18,Wallet,2254.97
34426,153737,2022-10-06,NetBanking,2947.22
34427,138190,2023-03-26,Card,1933.77
34428,166933,2022-12-18,Cash,1323.04
34429,198954,2021-06-22,Wallet,1009.34
34430,119372,2021-11-16,Cash,2572.24
34431,122315,2022-05-04,Card,1997.1
34432,164907,2022-11-13,Wallet,2285.7
34433,165506,2023-05-24,NetBanking,2970.18
34434,146965,2023-02-16,Card,2796.45
34435,174436,2021-09-01,UPI,438.95
34436,116356,2023-08-04,Card,2738.4
34437,187753,2022-11-14,Card,1537.05
34438,155472,2021-07-06,Card,2820.87
34439,153324,2022-01-14,Card,2786.29
34440,121302,2023-07-15,Card,280.28
34441,199591,2023-08-08,Card,1096.69
34442,145429,2022-09-04,NetBanking,744.48
34443,145498,2021-07-10,Card,1335.6
34444,170394,2021-06-20,Wallet,2994.52
34445,138848,2021-12-26,UPI,49.47
34446,116692,2021-07-05,Card,2143.37
34447,160100,2022-05-16,UPI,1141.54
34448,165259,2022-06-17,Card,1243.66
34449,117506,2023-08-24,Card,1235.29
34450,152975,2021-08-05,Wallet,114.7
34451,143357,2021-01-18,NetBanking,481.79
34452,107182,2022-01-04,NetBanking,1430.75
34453,120550,2023-03-22,Card,1780.24
34454,180985,2023-05-25,Card,39.3
34455,156850,2023-11-05,Card,308.35
34456,123257,2021-06-14,NetBanking,316.58
34457,117208,2023-12-26,Wallet,1351.52
34458,160115,2022-10-16,Wallet,548.99
34459,182789,2023-03-20,Card,1803.56
34460,151096,2021-11-10,Card,2199.04
34461,149424,2022-06-14,Card,392.92
34462,135890,2022-01-16,Card,1492.36
34463,192514,2021-09-07,Card,358.83
34464,103893,2022-12-21,Wallet,2816.56
34465,118674,2021-11-04,UPI,2689.94
34466,182315,2021-07-03,Card,1985.26
34467,161013,2022-09-06,Card,2120.69
34468,186881,2023-02-23,Cash,1892.63
34469,180949,2022-06-27,UPI,122.11
34470,162821,2024-01-29,UPI,2427.95
34471,161436,2022-05-21,Card,1476.27
34472,188057,2022-07-10,Card,2445.4
34473,197480,2022-12-05,UPI,2612.0
34474,174787,2022-10-11,Card,828.04
34475,109139,2021-08-08,UPI,2800.48
34476,154932,2023-09-05,Card,514.41
34477,196755,2021-12-31,UPI,889.81
34478,192052,2022-09-11,Card,2621.45
34479,162027,2021-12-10,Card,2542.68
34480,167881,2022-01-21,Wallet,2804.46
34481,108971,2023-02-25,NetBanking,1076.32
34482,174650,2022-05-09,Card,675.13
34483,173160,2021-11-20,Card,1167.22
34484,131746,2021-06-26,Card,635.68
34485,191177,2023-05-10,UPI,1911.4
34486,183884,2023-12-16,UPI,980.11
34487,194341,2021-09-10,Card,2834.23
34488,131588,2021-11-08,NetBanking,30.46
34489,176757,2022-12-08,NetBanking,2729.1
34490,167227,2022-03-03,Cash,279.96
34491,189156,2021-06-28,Wallet,1529.65
34492,181548,2021-12-25,UPI,1054.99
34493,161699,2022-01-14,NetBanking,1299.09
34494,134483,2022-12-23,NetBanking,842.23
34495,136112,2024-01-12,Wallet,2029.73
34496,136271,2023-09-26,Wallet,2407.63
34497,100995,2022-11-29,NetBanking,2371.09
34498,148374,2022-07-14,Wallet,477.06
34499,107211,2022-12-12,Card,701.45
34500,181078,2022-02-23,Card,1955.62
34501,142807,2023-07-07,Card,1461.78
34502,173731,2021-03-10,NetBanking,978.93
34503,153285,2022-03-29,Wallet,2642.29
34504,185611,2022-07-29,Card,488.6
34505,107915,2022-11-17,Card,663.43
34506,109389,2023-09-30,Card,290.89
34507,102593,2021-06-23,Card,1260.05
34508,138179,2023-07-27,NetBanking,241.39
34509,139766,2021-04-14,UPI,2131.19
34510,180881,2021-10-09,NetBanking,340.51
34511,150309,2022-08-30,UPI,2711.22
34512,177871,2021-09-13,UPI,743.58
34513,189752,2023-06-14,Card,515.19
34514,152921,2021-01-07,Card,330.81
34515,172254,2023-02-03,UPI,2957.65
34516,193434,2022-08-25,NetBanking,1984.69
34517,189515,2023-09-18,UPI,2911.99
34518,105886,2021-08-14,Card,2273.01
34519,175035,2023-11-17,Card,1612.91
34520,126335,2022-01-16,Card,1267.01
34521,188209,2021-12-31,NetBanking,2837.68
34522,128629,2021-08-16,Card,662.55
34523,120212,2021-09-03,Card,1209.99
34524,159060,2021-02-23,Card,2089.01
34525,136447,2022-03-21,UPI,2202.15
34526,166607,2021-12-21,Wallet,1643.98
34527,150302,2023-06-17,UPI,2766.57
34528,138596,2023-01-26,Card,2815.98
34529,174997,2023-02-21,Card,1660.53
34530,120561,2023-11-04,Card,792.94
34531,130779,2022-07-31,Card,1738.19
34532,121391,2023-08-31,NetBanking,2794.08
34533,114884,2022-12-02,NetBanking,1565.6
34534,124463,2023-08-31,UPI,1189.13
34535,114874,2021-11-21,Card,2460.66
34536,115672,2023-11-27,Wallet,2066.17
34537,148756,2023-01-19,UPI,2787.3
34538,174283,2023-11-04,Card,1792.02
34539,188491,2021-07-28,Card,2676.85
34540,123847,2023-09-24,Card,1728.76
34541,100006,2021-05-19,Card,316.49
34542,111437,2021-06-13,Card,366.27
34543,111249,2024-01-02,Wallet,1090.65
34544,110560,2021-08-09,NetBanking,660.85
34545,139624,2023-10-20,Card,2887.53
34546,166005,2023-01-25,Wallet,2492.03
34547,126668,2023-08-04,Wallet,286.42
34548,153469,2021-06-27,Wallet,860.91
34549,114351,2022-01-22,Card,1063.6
34550,185961,2021-09-14,NetBanking,2464.26
34551,101940,2021-12-30,UPI,1526.52
34552,196864,2021-05-22,NetBanking,1436.52
34553,149185,2021-11-14,Card,2842.26
34554,137004,2021-05-11,UPI,2997.96
34555,132273,2022-07-03,Card,238.76
34556,197212,2021-06-02,Card,516.57
34557,120691,2021-05-09,Card,740.79
34558,199029,2022-12-20,UPI,2807.95
34559,140394,2022-03-14,Card,2192.51
34560,122832,2022-10-06,Card,1712.19
34561,170914,2021-10-13,Card,921.38
34562,100863,2023-06-23,Card,633.94
34563,178395,2021-12-01,Card,164.43
34564,168046,2023-03-22,Card,564.45
34565,118632,2023-09-16,NetBanking,2192.3
34566,173860,2021-05-13,UPI,639.0
